path,score,class,static_incoming,config_ref_count,evidence
func/evidence_rag_data/raw/doc-45842da781a6c93a_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-4941064ce9a21e4a_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-508eee3768b89c1c_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-55118d66e2b9722b_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-5c285a87cd96aa06_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-5c6c4699d3e29140_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-6811fed6797bf032_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-6a992d6c21e42e37_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-7c21ad29160cac28_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-7d38b4a285f64b24_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-836cf0d22502941c_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-866d944e36d2d247_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-89bf81d708e13615_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-8c209710621475af_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-91eea2ac7c9e81c9_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-9c600161cbda5435_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-a5f86fb2e71943e6_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-ad5554c6927be6eb_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-b7b37c6569bc0972_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-befeb2711e2a8499_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-c14b8574cd4891c6_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-c35d721a346a9c14_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-cfc272ccbcd0f7dc_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-d295f6500a12b4eb_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-dac5525c1eb0c6b9_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-ddf6d485607c3e35_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-e825aa49bddfa350_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-e8ad4c3805bf868c_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-ebb1fc6c64c4a8f7_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/doc-f09db8bb2cc79889_pages.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/ingestion_report.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/evidence_rag_data/raw/source_snapshot.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/pyproject.toml,5,ORPHAN_CANDIDATE,0,1,config_refs=.github/workflows/ci.yml
func/raganything/__init__.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/__init__.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/base.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/batch.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/batch_parser.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/config.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/modalprocessors.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/parser.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/processor.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/prompt.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/query.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/raganything.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/__pycache__/utils.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/base.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/batch.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/batch_parser.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/config.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/enhanced_markdown.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/modalprocessors.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/parser.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/processor.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/prompt.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/query.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/raganything.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/raganything/utils.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/requirements.txt,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/run.sh,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/scripts/__pycache__/run_clinical_golden.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/scripts/__pycache__/test_intent_classifier.cpython-312.pyc,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/scripts/create_tiktoken_cache.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/scripts/run_clinical_golden.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/scripts/test_intent_classifier.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
func/setup.py,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
index.html,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
output/playwright/critical-journey-final.png,15,ORPHAN_CANDIDATE,0,0,runtime_output_dir
output/playwright/html-report/index.html,15,ORPHAN_CANDIDATE,0,0,runtime_output_dir
output/playwright/report.json,25,ORPHAN_CANDIDATE,0,2,config_refs=.github/workflows/ci.yml;playwright.config.js | runtime_output_dir
output/playwright/test-results/.last-run.json,15,ORPHAN_CANDIDATE,0,0,runtime_output_dir
package-lock.json,5,ORPHAN_CANDIDATE,0,1,config_refs=.github/workflows/ci.yml
package.json,90,ACTIVE,0,0,runtime_root | entrypoint
patches/prompt-P00.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P01.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P02.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P03.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P04.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P05.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P06.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P07.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P08.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
patches/prompt-P09.patch,5,ORPHAN_CANDIDATE,0,0,generated_artifact
playwright.config.js,90,ACTIVE,0,0,runtime_root | entrypoint
rag 文本/.DS_Store,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/0_guideline/2018 PADIS guideline.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
"rag 文本/0_guideline/2025 A Focused Update to the Clinical Practice Guidelines for the Prevention and Management of Pain, Anxiety, Agitation (Sedation), Delirium, Immobility, and Sleep Disruption in Adult Patients in the ICU.pdf",0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/0_guideline/PAD使用 (1140131).pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/0_guideline/PAD使用 (1140308).pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Behavioral pain scale - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Clinical features of opioid withdrawal - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Critical care pain observation tool - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Fentanyl_ Drug information - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Fentanyl仿單 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Morphine_ Drug information - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Numeric pain scale - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Pain control in the critically ill adult patient - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/Taiwan PAD (pain) 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/1_analgesic/morphine仿單 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Anxicam仿單 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Dexmedetomidine_ Drug information - UpToDate 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Dormicum仿單.docx,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Fresofol仿單 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Lorazepam_ Drug information - UpToDate 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Midazolam_ Drug information - UpToDate 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Precedex仿單 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Propofol_ Drug information - UpToDate 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
"rag 文本/2_sedation/Sedative-analgesia in ventilated adults_ Management strategies, agent selection, monitoring, and withdrawal - UpToDate 1140201.pdf",0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
"rag 文本/2_sedation/Sedative-analgesia in ventilated adults_ Medication properties, dose regimens, and adverse effects - UpToDate 1140201.pdf",0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/2_sedation/Taiwan PAD (sedation) 1140201.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/3_NM blocker/Cisatracurium_ Drug information - UpToDate 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
"rag 文本/3_NM blocker/Neuromuscular blocking agents in critically ill patients_ Use, agent selection, administration, and adverse effects - UpToDate 1140131.pdf",0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/3_NM blocker/Nimbex仿單 1140202.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/3_NM blocker/Rocuronium Kabi仿單 1140202.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/3_NM blocker/Rocuronium_ Drug information - UpToDate 1140202.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/4_others/加護病房Y+site+compatibility資料整理 1140131.xlsx,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/4_others/完整給付規定1140131_removed 1140131.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Causes of delirium and confusion - UpToDate 1140308.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Confusion assessment method - UpToDate 1140308.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
"rag 文本/5_delirium/Delirium and acute confusional states_ Prevention, treatment, and prognosis - UpToDate 1140308.pdf",0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Diagnosis of delirium and confusional states - UpToDate 1140308.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Drugs that cause or prolong delirium or confusional states - UpToDate 1140308.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Haloperidol_ Drug information - UpToDate 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Olanzapine_ Drug information - UpToDate 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Quetiapine_ Drug information - UpToDate 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/Ziprasidone_ Drug information - UpToDate 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/仿單Binin-U inj 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/仿單Geodon 1140310.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/仿單Seroquel 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
rag 文本/5_delirium/仿單Zyprexa 1140309.pdf,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
reports/00_project_inventory.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/01_dependency_graph.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/01_usage_evidence.csv,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/final-integration-gate.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P00-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P01-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P02-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P03-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P04-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P05-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P06-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P07-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P08-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/prompt-P09-result.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/t27-remediation-task-board.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
reports/t27-remediation-verification.md,5,ORPHAN_CANDIDATE,0,0,generated_artifact
security_report.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/.dart_frog/server.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/.dart_tool/package_config.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/.dart_tool/package_graph.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/.gitignore,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/.vscode/extensions.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/README.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/analysis_options.yaml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/.dart_tool/package_config.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/.dart_tool/package_graph.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/.dockerignore,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/.gitignore,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/.vscode/extensions.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/Dockerfile,5,ORPHAN_CANDIDATE,0,1,config_refs=backend/docker-compose.yml
server/build/README.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/analysis_options.yaml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/bin/server.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/config.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/middleware/auth_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/middleware/cors_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/models/user.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/services/data_service.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/utils/jwt_utils.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/lib/utils/response_utils.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/pubspec.lock,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/pubspec.yaml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/auth/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/auth/login.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/auth/logout.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/auth/me.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/auth/refresh.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/health.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/lab-data/[labDataId]/correct.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/lab-data/latest.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/lab-data/trends.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/medications/[medicationId]/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/medications/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/messages/[messageId]/read.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/[id]/messages/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/patients/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/team/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/routes/team/chat.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/build/test/routes/index_test.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/config.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/advice_statistics_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/audit_logs_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/error_reports_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/users_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/vectors_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/ventilator_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/data/vital_signs_mock.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/middleware/auth_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/middleware/cors_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/models/user.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/services/data_service.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/utils/jwt_utils.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/lib/utils/response_utils.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/pubspec.lock,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/pubspec.yaml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/audit-logs.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/users/[userId].dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/users/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/vectors/[databaseId]/rebuild.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/vectors/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/admin/vectors/upload.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/auth/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/auth/login.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/auth/logout.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/auth/me.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/auth/refresh.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/dashboard/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/dashboard/stats.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/health.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/archive.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/lab-data/[labDataId]/correct.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/lab-data/latest.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/lab-data/trends.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/medications/[medicationId]/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/medications/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/messages/[messageId]/read.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/messages/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/ventilator/latest.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/ventilator/trends.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/ventilator/weaning-assessment.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/vital-signs/latest.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/[id]/vital-signs/trends.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/patients/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/pharmacy/advice-statistics.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/pharmacy/error-reports/[reportId].dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/pharmacy/error-reports/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/team/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/team/chat/[messageId]/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/team/chat/[messageId]/pin.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/team/chat/_middleware.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/routes/team/chat/index.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
server/test/routes/index_test.dart,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
src/API_SPECIFICATION.md,70,SHARED/INFRA,0,0,runtime_root
src/App.tsx,95,ACTIVE,1,0,runtime_root | entrypoint | import_incoming=1
src/Attributions.md,70,SHARED/INFRA,0,0,runtime_root
src/BUTTON_INTERACTION_FLOW.md,70,SHARED/INFRA,0,0,runtime_root
src/COMPLETE_UI_AUDIT.md,70,SHARED/INFRA,0,0,runtime_root
src/DATA_AUDIT.md,70,SHARED/INFRA,0,0,runtime_root
src/FRONTEND_INTERACTION_MAP.md,70,SHARED/INFRA,0,0,runtime_root
src/README.md,70,SHARED/INFRA,0,0,runtime_root
src/SYSTEM_ARCHITECTURE.md,70,SHARED/INFRA,0,0,runtime_root
src/assets/56f453b1d7e0f5fec7770949c021dfbcdf9ae9d3.png,70,SHARED/INFRA,0,0,runtime_root
src/assets/735baf1e717d9b01a2f3a837648e600e51820fce.png,70,SHARED/INFRA,0,0,runtime_root
src/assets/876ec040af4ae472e932818bce39f20ca0e1e282.png,70,SHARED/INFRA,0,0,runtime_root
src/assets/bd7c13233375885c0d32dc739e575d17db5a2201.png,70,SHARED/INFRA,0,0,runtime_root
src/assets/f438047691c382addfed5c99dfc97977dea5c831.png,70,SHARED/INFRA,0,0,runtime_root
src/components/app-sidebar.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/error-boundary.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/figma/ImageWithFallback.tsx,70,SHARED/INFRA,0,0,runtime_root
